track_id,tempo_bpm,rms,centroid,zcr,chroma_entropy,emotion_category
track_001,151.99908088235293,0.1587904393672943,927.6104446165252,0.04564371492840557,2.3711657524108887,"Sadness, Loss & Lament"
track_002,161.4990234375,0.15891121327877045,2613.915818394696,0.10032516810178019,2.45538067817688,"Sadness, Loss & Lament"
track_003,123.046875,0.23643994331359863,2483.54444067819,0.10953448505224458,2.473623752593994,Vital & Joyful
track_004,117.45383522727273,0.32515406608581543,1769.5012621993376,0.059346201988196595,2.4755115509033203,Vital & Joyful
track_005,151.99908088235293,0.2767132520675659,2458.8357440523187,0.07158762456462849,2.449990749359131,Vital & Joyful
track_006,83.35433467741936,0.16409334540367126,2292.207680647917,0.12893535035313466,2.456265687942505,"Tension, Threat & Aggression"
track_007,151.99908088235293,0.12640437483787537,1875.257604365808,0.07435707115905572,2.4496655464172363,"Dreaminess, Curiosity & Ambiguity"
track_008,151.99908088235293,0.229053795337677,2020.6884795263522,0.07497876052147832,2.4605159759521484,"Awe, Beauty & Transcendence"
track_009,112.34714673913044,0.2837485074996948,2256.524675710089,0.10018495730940402,2.4631388187408447,"Tension, Threat & Aggression"
track_010,123.046875,0.19035451114177704,2327.28125753546,0.10289015637093653,2.4403045177459717,"Dreaminess, Curiosity & Ambiguity"
track_011,112.34714673913044,0.11004412919282913,1515.4000917867797,0.06331632159442724,2.4561891555786133,"Sadness, Loss & Lament"
track_012,92.28515625,0.08136202394962311,641.603607676143,0.03214681997387771,2.3588318824768066,"Awe, Beauty & Transcendence"
track_013,117.45383522727273,0.1792692244052887,1012.1513294583955,0.03007049088138545,2.4275662899017334,"Dreaminess, Curiosity & Ambiguity"
track_014,112.34714673913044,0.16642621159553528,1427.5409922120477,0.04688218060661765,2.4345293045043945,"Tension, Threat & Aggression"
track_015,112.34714673913044,0.2727392613887787,1899.6167058116564,0.04852502781540248,2.461071252822876,"Tension, Threat & Aggression"
track_016,129.19921875,0.17041578888893127,2263.61739124696,0.07464542920375387,2.4649581909179688,Vital & Joyful
track_017,117.45383522727273,0.19614173471927643,1947.1551556886297,0.08229088561822756,2.4648194313049316,Tender & Intimacy
track_018,161.4990234375,0.2419823259115219,1873.1071130712633,0.06954152960526316,2.4496405124664307,"Sadness, Loss & Lament"
track_019,135.99917763157896,0.18221141397953033,1061.3883524875905,0.027753800430534055,2.482145309448242,"Tension, Threat & Aggression"
track_020,117.45383522727273,0.18865595757961273,2139.425828012819,0.07910080664667182,2.4595868587493896,Tender & Intimacy
track_021,99.38401442307692,0.1395748406648636,1105.1299637313955,0.03758178333010836,2.400745391845703,"Tension, Threat & Aggression"
track_022,123.046875,0.27422603964805603,2320.8799933282726,0.0948599706124226,2.454360008239746,"Tension, Threat & Aggression"
track_023,143.5546875,0.158494770526886,1828.5458760462052,0.06529968072755418,2.4677271842956543,Tender & Intimacy
track_024,151.99908088235293,0.21981707215309143,2573.065087433521,0.09864490615325078,2.475735902786255,Vital & Joyful
track_025,112.34714673913044,0.284766286611557,1717.3469880343023,0.05915383731617647,2.4344069957733154,"Sadness, Loss & Lament"
track_026,103.359375,0.20701830089092255,2884.215200309441,0.09979418113873839,2.471622943878174,Vital & Joyful
track_027,129.19921875,0.20710605382919312,1800.8194253419204,0.065298924874226,2.4317169189453125,"Dreaminess, Curiosity & Ambiguity"
track_028,112.34714673913044,0.16688808798789978,1235.6452035685093,0.044900711106811146,2.4484310150146484,"Awe, Beauty & Transcendence"
track_029,135.99917763157896,0.049788568168878555,798.9825171203487,0.03727339517221362,2.4119482040405273,"Awe, Beauty & Transcendence"
track_030,129.19921875,0.11352553218603134,1176.3036173458568,0.046837963186919504,2.458861827850342,Tender & Intimacy
track_031,151.99908088235293,0.27767378091812134,2373.9199777942076,0.07972098430243808,2.4747133255004883,Vital & Joyful
track_032,89.10290948275862,0.22426503896713257,2400.931809255008,0.11139766350619196,2.4394984245300293,"Awe, Beauty & Transcendence"
track_033,112.34714673913044,0.2617834210395813,916.2756282173352,0.02753195747871517,2.4433913230895996,"Dreaminess, Curiosity & Ambiguity"
track_034,129.19921875,0.24446262419223785,2770.511823299189,0.1379254698384288,2.476210832595825,"Tension, Threat & Aggression"
track_035,135.99917763157896,0.1770932525396347,1643.1529057408363,0.06253061205979102,2.445256233215332,Tender & Intimacy
track_036,99.38401442307692,0.1778254210948944,1179.6456846272622,0.04011313612616099,2.4419803619384766,"Awe, Beauty & Transcendence"
track_037,143.5546875,0.21717143058776855,901.5531363963324,0.01756074037345201,2.470970869064331,Tender & Intimacy
track_038,95.703125,0.1395837366580963,2317.041457879695,0.09069710840750773,2.4586293697357178,Tender & Intimacy
track_039,112.34714673913044,0.26550647616386414,1904.6509168301234,0.08041221217105263,2.452349901199341,Vital & Joyful
track_040,135.99917763157896,0.24394622445106506,2307.7450187130175,0.09866153492647059,2.471143960952759,Vital & Joyful
track_041,112.34714673913044,0.058271244168281555,1398.2058776585493,0.06766172237809598,2.4343361854553223,"Sadness, Loss & Lament"
track_042,151.99908088235293,0.2410716712474823,2711.178147124619,0.11460739466428019,2.422602415084839,Vital & Joyful
track_043,161.4990234375,0.1945294439792633,2217.8290204983423,0.09757537369388544,2.4619810581207275,"Awe, Beauty & Transcendence"
track_044,103.359375,0.14634853601455688,2662.9841244765776,0.09345597305534056,2.452244281768799,"Sadness, Loss & Lament"
track_045,143.5546875,0.18775209784507751,2396.817834383626,0.10732966089396284,2.455533742904663,"Sadness, Loss & Lament"
track_046,184.5703125,0.25485843420028687,2568.248018580017,0.11176878749032508,2.4773237705230713,"Tension, Threat & Aggression"
track_047,103.359375,0.2654877305030823,1666.285828022386,0.056032918924148606,2.4676389694213867,"Sadness, Loss & Lament"
track_048,151.99908088235293,0.30665087699890137,2830.7254200972916,0.13241114188273995,2.454326629638672,Vital & Joyful
track_049,117.45383522727273,0.07051409035921097,2081.514549855856,0.08201197574013158,2.442129135131836,Tender & Intimacy
track_050,123.046875,0.09876421093940735,1691.1817565472809,0.06710579225522446,2.400207757949829,"Awe, Beauty & Transcendence"
track_051,135.99917763157896,0.09721064567565918,1688.6772092267072,0.08397417098006967,2.4042649269104004,"Awe, Beauty & Transcendence"
track_052,117.45383522727273,0.09561258554458618,1805.7846073728067,0.063485254813274,2.4419233798980713,"Sadness, Loss & Lament"
track_053,123.046875,0.3159586191177368,1680.646300056748,0.07589712231520898,2.4203097820281982,"Awe, Beauty & Transcendence"
track_054,80.74951171875,0.18347160518169403,2093.8008747225326,0.08158076141640867,2.4764397144317627,Vital & Joyful
track_055,117.45383522727273,0.08677545934915543,749.5980140921744,0.053435051035216716,2.429086923599243,Vital & Joyful
track_056,112.34714673913044,0.13473741710186005,1534.9705208071327,0.0494724899622678,2.4506497383117676,Tender & Intimacy
track_057,99.38401442307692,0.31740066409111023,2333.8735922192054,0.1119724899622678,2.477839469909668,"Dreaminess, Curiosity & Ambiguity"
track_058,117.45383522727273,0.1360296756029129,782.7795675469703,0.033340690305727554,2.3970861434936523,"Sadness, Loss & Lament"
track_059,99.38401442307692,0.0737186148762703,1119.6949748390005,0.04611461155185759,2.3442118167877197,"Dreaminess, Curiosity & Ambiguity"
track_060,129.19921875,0.19732731580734253,1519.1458712491612,0.052189782677051086,2.4539120197296143,Tender & Intimacy
track_061,129.19921875,0.26610398292541504,1974.1860220995363,0.061398721700851394,2.4684886932373047,Tender & Intimacy
track_062,112.34714673913044,0.2300523966550827,1922.1750533880238,0.07321611056017802,2.4725818634033203,"Sadness, Loss & Lament"
track_063,103.359375,0.12602004408836365,977.9878214025155,0.022363810347329722,2.4638078212738037,"Sadness, Loss & Lament"
track_064,151.99908088235293,0.0886976420879364,1756.3785056117458,0.07476712158958979,2.405519723892212,"Tension, Threat & Aggression"
track_065,80.74951171875,0.20825384557247162,2071.318745679591,0.0813128114115712,2.441835880279541,"Tension, Threat & Aggression"
track_066,129.19921875,0.26083487272262573,3064.4562246213777,0.13705019168440402,2.472921371459961,Tender & Intimacy
track_067,99.38401442307692,0.27616995573043823,2295.0781470370284,0.0790531878869969,2.478421688079834,"Tension, Threat & Aggression"
track_068,75.99954044117646,0.07289882749319077,1137.3158747025661,0.04077035059500774,2.459953784942627,"Awe, Beauty & Transcendence"
track_069,123.046875,0.28271228075027466,2784.2547650203596,0.08741557118324303,2.481041431427002,Tender & Intimacy
track_070,112.34714673913044,0.08108773082494736,1105.8425907303736,0.037339154411764705,2.4163920879364014,"Sadness, Loss & Lament"
track_071,99.38401442307692,0.08522475510835648,1314.356374757298,0.0503213132498065,2.420123815536499,Tender & Intimacy
track_072,123.046875,0.3089442253112793,2651.089763794486,0.08519449617840558,2.472277879714966,"Dreaminess, Curiosity & Ambiguity"
track_073,143.5546875,0.1612221598625183,1854.6952152204653,0.05810660252999226,2.4392359256744385,Tender & Intimacy
track_074,161.4990234375,0.33430716395378113,1630.3622615425957,0.04903182747194272,2.4470558166503906,"Dreaminess, Curiosity & Ambiguity"
track_075,151.99908088235293,0.2913849949836731,3150.8369592838385,0.1300989865518576,2.4783143997192383,Vital & Joyful
track_076,143.5546875,0.22641539573669434,2008.0983282045004,0.08815706329818111,2.4322686195373535,"Tension, Threat & Aggression"
track_077,117.45383522727273,0.15214547514915466,2219.7572720077337,0.10204019930340558,2.472160816192627,Vital & Joyful
track_078,143.5546875,0.27890798449516296,1809.4121565046141,0.062113003095975235,2.4712631702423096,Tender & Intimacy
track_079,151.99908088235293,0.24878667294979095,2121.8529495772714,0.05813608080979102,2.4595179557800293,"Awe, Beauty & Transcendence"
track_080,143.5546875,0.27820831537246704,2642.9306141810584,0.10116378736938854,2.4721174240112305,"Awe, Beauty & Transcendence"
track_081,92.28515625,0.28063786029815674,2805.481949394278,0.14343450682082043,2.4764599800109863,"Tension, Threat & Aggression"
track_082,143.5546875,0.22345849871635437,1824.2802851849485,0.06372599409829721,2.469813585281372,"Awe, Beauty & Transcendence"
track_083,123.046875,0.25890347361564636,2049.8397579786033,0.07865674281636997,2.4699339866638184,"Awe, Beauty & Transcendence"
track_084,92.28515625,0.19327613711357117,1669.350596484339,0.06863563939144737,2.448057174682617,"Tension, Threat & Aggression"
track_085,107.666015625,0.10696616768836975,2157.4598284084077,0.09907045157701239,2.458104133605957,"Dreaminess, Curiosity & Ambiguity"
track_086,117.45383522727273,0.2397150993347168,3713.5304882823434,0.14172174317917957,2.473999500274658,"Awe, Beauty & Transcendence"
track_087,103.359375,0.24526086449623108,2560.940496325518,0.12406916662635449,2.4717295169830322,Tender & Intimacy
track_088,151.99908088235293,0.2516472041606903,3175.3891536603046,0.15533995259287925,2.4743757247924805,"Tension, Threat & Aggression"
track_089,123.046875,0.2712076008319855,1078.3758669717229,0.041553414642995355,2.4567365646362305,"Sadness, Loss & Lament"
track_090,112.34714673913044,0.27289336919784546,1818.8375388934542,0.06587337340363777,2.42330002784729,"Dreaminess, Curiosity & Ambiguity"
track_091,89.10290948275862,0.30927610397338867,1855.2415234876016,0.07884457236842106,2.4584715366363525,"Awe, Beauty & Transcendence"
track_092,92.28515625,0.2439125031232834,2626.5519227092277,0.12773278770801083,2.446467638015747,"Tension, Threat & Aggression"
track_093,143.5546875,0.21231640875339508,1520.8358206907226,0.0621878325754644,2.4087767601013184,"Dreaminess, Curiosity & Ambiguity"
track_094,143.5546875,0.274479478597641,2602.651632218533,0.1010999177631579,2.4783854484558105,"Tension, Threat & Aggression"
track_095,143.5546875,0.19964386522769928,1366.21308119911,0.05042675478908669,2.4692976474761963,"Sadness, Loss & Lament"
track_096,135.99917763157896,0.15502381324768066,745.6064520064542,0.030511153371710526,2.4602463245391846,Tender & Intimacy
track_097,117.45383522727273,0.22745530307292938,2110.9893586064954,0.07191566490905572,2.4701287746429443,"Tension, Threat & Aggression"
track_098,89.10290948275862,0.1980605274438858,2038.2164109191035,0.07596212570143189,2.4590985774993896,"Dreaminess, Curiosity & Ambiguity"
track_099,99.38401442307692,0.28923848271369934,1816.7782346970805,0.07966618493614551,2.4719440937042236,Vital & Joyful
track_100,129.19921875,0.27998673915863037,2930.3625863595066,0.15333127237325853,2.477161407470703,"Tension, Threat & Aggression"
track_101,143.5546875,0.23830939829349518,2321.067196501978,0.08479464976780186,2.470726490020752,"Awe, Beauty & Transcendence"
track_102,135.99917763157896,0.09329035878181458,2095.6041902554675,0.08290463852070433,2.4173200130462646,Tender & Intimacy
track_103,123.046875,0.3333330750465393,2707.596652554905,0.09877793633900929,2.4740827083587646,Vital & Joyful
track_104,99.38401442307692,0.32586631178855896,3032.831060741004,0.13060162901509287,2.4793272018432617,"Tension, Threat & Aggression"
track_105,143.5546875,0.20285487174987793,3086.190844102285,0.17195285289280185,2.4648165702819824,"Tension, Threat & Aggression"
track_106,95.703125,0.26541951298713684,2670.5056553320674,0.1005659073868034,2.44779109954834,Tender & Intimacy
track_107,129.19921875,0.26875150203704834,2136.4901812483276,0.07748819357101393,2.4510786533355713,"Sadness, Loss & Lament"
track_108,95.703125,0.22027337551116943,2856.2323313220113,0.135327979876161,2.476454734802246,"Dreaminess, Curiosity & Ambiguity"
track_109,95.703125,0.29117289185523987,2414.784851407859,0.0994445989744582,2.471177101135254,"Awe, Beauty & Transcendence"
track_110,123.046875,0.25207728147506714,2169.284242746146,0.06023206208881579,2.4661595821380615,"Dreaminess, Curiosity & Ambiguity"
track_111,143.5546875,0.10450118780136108,1600.4594291454437,0.06076796209849071,2.4736099243164062,Tender & Intimacy
track_112,129.19921875,0.1481088250875473,1465.892578435149,0.05959374395317337,2.4396986961364746,"Awe, Beauty & Transcendence"
track_113,135.99917763157896,0.0758400410413742,1121.6377729771273,0.05724304010255418,2.2045772075653076,"Sadness, Loss & Lament"
track_114,117.45383522727273,0.11146004498004913,2166.3181644040465,0.08252860148993808,2.401623249053955,"Dreaminess, Curiosity & Ambiguity"
track_115,89.10290948275862,0.2986288070678711,3092.515445333423,0.12109866304663312,2.4666523933410645,Vital & Joyful
track_116,123.046875,0.2645646333694458,2269.3311221544095,0.12455518031636997,2.458789110183716,Vital & Joyful
track_117,129.19921875,0.18100585043430328,1730.7869124071306,0.06315721446884674,2.4591479301452637,"Dreaminess, Curiosity & Ambiguity"
track_118,117.45383522727273,0.2222221940755844,2380.415016998951,0.10134821558146284,2.47652530670166,"Sadness, Loss & Lament"
track_119,112.34714673913044,0.18162061274051666,1799.2046536197522,0.04725972934404025,2.462473154067993,"Dreaminess, Curiosity & Ambiguity"
track_120,135.99917763157896,0.3906403183937073,2164.666507513431,0.057249086929179564,2.4681315422058105,"Dreaminess, Curiosity & Ambiguity"
track_121,86.1328125,0.15652605891227722,1830.4634094922096,0.0476300974748452,2.381394147872925,"Awe, Beauty & Transcendence"
track_122,112.34714673913044,0.0890902727842331,2844.9167231706083,0.13709289739744582,2.392965316772461,"Dreaminess, Curiosity & Ambiguity"
track_123,143.5546875,0.3053705096244812,1415.7375651470722,0.06107068135642415,2.4263548851013184,"Dreaminess, Curiosity & Ambiguity"
track_124,135.99917763157896,0.2147158682346344,1459.7953266689228,0.038361446038119196,2.43904972076416,"Sadness, Loss & Lament"
track_125,112.34714673913044,0.1289963275194168,1162.2136441255263,0.05552536341428019,2.3844704627990723,"Awe, Beauty & Transcendence"
track_126,117.45383522727273,0.232491597533226,2471.232593255923,0.10015207768962849,2.467681407928467,Vital & Joyful
track_127,143.5546875,0.10487616062164307,1752.2914756337098,0.06561865083204334,2.4548180103302,Tender & Intimacy
track_128,112.34714673913044,0.1419653296470642,1466.3256498659985,0.06445199122000773,2.4453017711639404,"Sadness, Loss & Lament"
track_129,117.45383522727273,0.11142512410879135,2015.136002710498,0.09678664074593653,2.4237020015716553,Vital & Joyful
track_130,135.99917763157896,0.0141761414706707,695.0460289974548,0.03317855976683436,2.3915390968322754,"Dreaminess, Curiosity & Ambiguity"
track_131,129.19921875,0.20683732628822327,1680.7238654030696,0.05177066200657895,2.4332330226898193,"Sadness, Loss & Lament"
track_132,123.046875,0.08131546527147293,3563.802476894703,0.1244153474506579,2.4352383613586426,"Dreaminess, Curiosity & Ambiguity"
track_133,107.666015625,0.21290139853954315,2173.1311271345494,0.07624330313951239,2.4530022144317627,Tender & Intimacy
track_134,161.4990234375,0.2966461181640625,2842.0126302263693,0.0903176700367647,2.4734761714935303,"Tension, Threat & Aggression"
track_135,112.34714673913044,0.13049325346946716,2042.865282353349,0.06992966028928019,2.439018726348877,"Sadness, Loss & Lament"
track_136,117.45383522727273,0.243681401014328,2094.7393128491512,0.0826899761755031,2.4659385681152344,Vital & Joyful
track_137,117.45383522727273,0.22865210473537445,2355.9283156345796,0.09455233830785603,2.46834135055542,Vital & Joyful
track_138,117.45383522727273,0.1803356260061264,1474.6846458168282,0.05231789981617647,2.428903341293335,"Awe, Beauty & Transcendence"
track_139,135.99917763157896,0.17538614571094513,1851.305249258496,0.08573530923471362,2.424060344696045,Vital & Joyful
track_140,161.4990234375,0.16664442420005798,2612.2721495888354,0.12025815414570433,2.47100567817688,Vital & Joyful
track_141,123.046875,0.12421093881130219,1089.3597752569488,0.025316929300503097,2.397083282470703,"Dreaminess, Curiosity & Ambiguity"
track_142,135.99917763157896,0.11100371927022934,872.0759737858535,0.035281343725812694,2.4243710041046143,"Sadness, Loss & Lament"
track_143,117.45383522727273,0.3361850082874298,2326.5715072894413,0.07647723974458204,2.4572386741638184,Tender & Intimacy
track_144,129.19921875,0.31071949005126953,2464.1341645985203,0.09823145438273993,2.4789931774139404,"Tension, Threat & Aggression"
track_145,107.666015625,0.04793325811624527,1767.06452682297,0.06076569453850619,2.434004068374634,"Tension, Threat & Aggression"
track_146,123.046875,0.12024830281734467,1825.667737192532,0.05696601985777864,2.348254919052124,"Sadness, Loss & Lament"
track_147,135.99917763157896,0.2926308810710907,2171.0373380544006,0.0737444520365712,2.465710163116455,"Dreaminess, Curiosity & Ambiguity"
track_148,112.34714673913044,0.2148025780916214,1708.5138064177995,0.050721159660410214,2.4538350105285645,Tender & Intimacy
track_149,117.45383522727273,0.18459507822990417,1600.2866019022943,0.058886643164667185,2.4645395278930664,"Awe, Beauty & Transcendence"
track_150,107.666015625,0.2621171176433563,2206.0480468383166,0.0723253374129257,2.4763009548187256,"Awe, Beauty & Transcendence"
