track_id,file_name,song_title,artist_name,genre,emotion_category,emotion_subcategory,contributor,standardized_audio_path,standardized_image_path,lyrics_path,congruence_audio_visual,congruence_audio_lyric,master_congruence,z_audio_visual,z_audio_lyric,master_congruence_z
track_050,fields-of-gold-songbird.wav,Fields of Gold,Eva Cassidy ,"Folk / Acoustic [Singer-songwriter, Traditional Folk, Americana]","Awe, Beauty & Transcendence",Awe / Wonder,Bowen,01_Processed_Data/audio/track_050.wav,01_Processed_Data/images/track_050.jpg,01_Processed_Data/lyrics/track_050.txt,0.19961119,0.18548402,0.1925476,0.29981986,0.78011686,0.5399684
track_051,fix-you.wav,Fix You,Coldplay,"Rock [Alternative, Indie, Punk, Grunge, Classic Rock]","Awe, Beauty & Transcendence",Beautiful / Aesthetic Appreciation,Jiexin,01_Processed_Data/audio/track_051.wav,01_Processed_Data/images/track_051.jpg,01_Processed_Data/lyrics/track_051.txt,0.20029698,0.13497706,0.16763702,0.3101163,-0.05404315,0.12803657
track_052,glimpse-of-us.wav,Glimpse of Us,Joji,"Pop [Dance-pop, K-pop, Synth-pop, Teen-pop]","Sadness, Loss & Lament",Sad / Sorrowful,Jazlyn,01_Processed_Data/audio/track_052.wav,01_Processed_Data/images/track_052.jpg,01_Processed_Data/lyrics/track_052.txt,0.11580176,0.17737244,0.1465871,-0.95847857,0.6461481,-0.15616524
track_053,golden-hour.wav,Golden hour,JVKE,"Pop [Dance-pop, K-pop, Synth-pop, Teen-pop]","Awe, Beauty & Transcendence",Beautiful / Aesthetic Appreciation,Jiexin,01_Processed_Data/audio/track_053.wav,01_Processed_Data/images/track_053.jpg,01_Processed_Data/lyrics/track_053.txt,0.09846637,0.24660337,0.17253487,-1.2187488,1.7895483,0.28539973
track_054,happy.wav,Happy,Pharrell Williams,"Pop [Dance-pop, K-pop, Synth-pop, Teen-pop]",Vital & Joyful,Amused / Playful,Jazlyn,01_Processed_Data/audio/track_054.wav,01_Processed_Data/images/track_054.jpg,01_Processed_Data/lyrics/track_054.txt,0.15711114,0.031662144,0.09438664,-0.3382676,-1.7603657,-1.0493166
track_055,hard-times.wav,Hard Times,Paramore,"Pop [Dance-pop, K-pop, Synth-pop, Teen-pop]",Vital & Joyful,Pumped Up / Energized,Sabria,01_Processed_Data/audio/track_055.wav,01_Processed_Data/images/track_055.jpg,01_Processed_Data/lyrics/track_055.txt,0.12542553,-0.032926567,0.046249483,-0.8139891,-2.8270962,-1.8205427
track_056,harvest-moon.wav,Harvest Moon,Neil Young,"Folk / Acoustic [Singer-songwriter, Traditional Folk, Americana]",Tender & Intimacy,Comforted / Safe,Bowen,01_Processed_Data/audio/track_056.wav,01_Processed_Data/images/track_056.jpg,01_Processed_Data/lyrics/track_056.txt,0.1828686,0.11414559,0.14850709,0.04844993,-0.39809027,-0.17482017
track_057,head-like-a-haunted-house.wav,Head Like a Haunted House,Queens of the Stone Age,"Rock [Alternative, Indie, Punk, Grunge, Classic Rock]","Dreaminess, Curiosity & Ambiguity",Mysterious / Enigmatic,Olivia,01_Processed_Data/audio/track_057.wav,01_Processed_Data/images/track_057.jpg,01_Processed_Data/lyrics/track_057.txt,0.21749586,0.08598025,0.15173805,0.56833684,-0.8632618,-0.14746249
track_058,heartbeats.wav,Heartbeats,José González,"Folk / Acoustic [Singer-songwriter, Traditional Folk, Americana]","Sadness, Loss & Lament",Bittersweet / Nostalgic,Bowen,01_Processed_Data/audio/track_058.wav,01_Processed_Data/images/track_058.jpg,01_Processed_Data/lyrics/track_058.txt,0.06115235,0.047018506,0.054085426,-1.778974,-1.506744,-1.642859
track_059,holocene.wav,Holocene,Bon Iver,"Folk / Acoustic [Singer-songwriter, Traditional Folk, Americana]","Dreaminess, Curiosity & Ambiguity",Dreamy / Floating,Jiexin,01_Processed_Data/audio/track_059.wav,01_Processed_Data/images/track_059.jpg,01_Processed_Data/lyrics/track_059.txt,0.1937434,0.049708556,0.12172598,0.21172196,-1.4623157,-0.62529683
track_060,home.wav,Home,Michael Buble,"Pop [Dance-pop, K-pop, Synth-pop, Teen-pop]",Tender & Intimacy,Comforted / Safe,Jazlyn,01_Processed_Data/audio/track_060.wav,01_Processed_Data/images/track_060.jpg,01_Processed_Data/lyrics/track_060.txt,0.25782225,0.1694347,0.21362847,1.1737894,0.51505035,0.84441984
track_061,hot-body.wav,Hot Body,Ayra Starr,"Pop [Dance-pop, K-pop, Synth-pop, Teen-pop]",Tender & Intimacy,Erotic / Sensual,Olivia,01_Processed_Data/audio/track_061.wav,01_Processed_Data/images/track_061.jpg,01_Processed_Data/lyrics/track_061.txt,0.28851634,0.100617416,0.19456688,1.6346246,-0.62151814,0.50655323
track_062,how-do-i-say-goodbye.wav,How Do I Say Goodbye,Dean Lewis,"Folk / Acoustic [Singer-songwriter, Traditional Folk, Americana]","Sadness, Loss & Lament",Grief-stricken / Mourning,Jiexin,01_Processed_Data/audio/track_062.wav,01_Processed_Data/images/track_062.jpg,01_Processed_Data/lyrics/track_062.txt,0.26797116,0.20976758,0.23886937,1.3261632,1.1811779,1.2536705
track_063,how-to-disappear-completely.wav,How to Disappear Completely,Radiohead,"Rock [Alternative, Indie, Punk, Grunge, Classic Rock]","Sadness, Loss & Lament",Melancholic / Brooding,Bowen,01_Processed_Data/audio/track_063.wav,01_Processed_Data/images/track_063.jpg,01_Processed_Data/lyrics/track_063.txt,0.17365798,0.13445447,0.15405622,-0.08983647,-0.06267401,-0.07625524
track_064,how-villains-are-made.wav,How Villains Are Made,Madalen Duke,"Ambient / Soundtrack [Film Score, Drone, Atmospheric, New Age]","Tension, Threat & Aggression",Fearful / Scary,Jiexin,01_Processed_Data/audio/track_064.wav,01_Processed_Data/images/track_064.jpg,01_Processed_Data/lyrics/track_064.txt,0.2659253,0.11043393,0.18817961,1.2954469,-0.45939115,0.41802788
track_065,human.wav,Human,Daughter,"Rock [Alternative, Indie, Punk, Grunge, Classic Rock]","Tension, Threat & Aggression",Anxious / Nervous,Jiexin,01_Processed_Data/audio/track_065.wav,01_Processed_Data/images/track_065.jpg,01_Processed_Data/lyrics/track_065.txt,0.21518728,0.19758748,0.20638737,0.5336763,0.9800144,0.75684536
track_066,hypnotize.wav,HYPNOTIZE,XG,"Pop [Dance-pop, K-pop, Synth-pop, Teen-pop]",Tender & Intimacy,Erotic / Sensual,Olivia,01_Processed_Data/audio/track_066.wav,01_Processed_Data/images/track_066.jpg,01_Processed_Data/lyrics/track_066.txt,0.046198454,0.20903218,0.12761532,-2.003489,1.1690322,-0.4172284
track_067,i-don't-fuck-with-you.wav,I Don't Fuck With You,Big Sean,"Hip-Hop [Rap, Trap, Boom Bap, Lo-fi, Grime]","Tension, Threat & Aggression",Angry / Aggressive,Sabria,01_Processed_Data/audio/track_067.wav,01_Processed_Data/images/track_067.jpg,01_Processed_Data/lyrics/track_067.txt,0.18781047,0.26458174,0.22619611,0.12264614,2.0864744,1.1045603
track_068,i-see-fire.wav,I See Fire,Ed Sheeran,"Folk / Acoustic [Singer-songwriter, Traditional Folk, Americana]","Awe, Beauty & Transcendence",Awe / Wonder,Jiexin,01_Processed_Data/audio/track_068.wav,01_Processed_Data/images/track_068.jpg,01_Processed_Data/lyrics/track_068.txt,0.11119433,0.104501486,0.10784791,-1.0276536,-0.5573699,-0.7925117
track_069,i-think.wav,I THINK,"Tyler, The Creator","R&B / Soul [Contemporary R&B, Neo-soul, Funk, Motown, Blues, Reggae]",Tender & Intimacy,Romantic / Loving,Olivia,01_Processed_Data/audio/track_069.wav,01_Processed_Data/images/track_069.jpg,01_Processed_Data/lyrics/track_069.txt,0.29176116,0.13279381,0.21227749,1.6833416,-0.09010104,0.7966203
track_070,if-i-go-im-goin.wav,"If I Go, I’m Goin",Gregory Alan Isakov,"Folk / Acoustic [Singer-songwriter, Traditional Folk, Americana]","Sadness, Loss & Lament",Bittersweet / Nostalgic,Jiexin,01_Processed_Data/audio/track_070.wav,01_Processed_Data/images/track_070.jpg,01_Processed_Data/lyrics/track_070.txt,0.16682436,0.16670607,0.16676521,-0.19243523,0.46998507,0.13877492
track_071,if.wav,If,Bread,"Pop [Dance-pop, K-pop, Synth-pop, Teen-pop]",Tender & Intimacy,Romantic / Loving,Jiexin,01_Processed_Data/audio/track_071.wav,01_Processed_Data/images/track_071.jpg,01_Processed_Data/lyrics/track_071.txt,0.13238095,0.20589934,0.16914015,-0.7095618,1.1172911,0.20386463
track_072,ii-hands-ii-heaven.wav,II HANDS II HEAVEN,Beyoncé,"Country [Contemporary Country, Bluegrass, Outlaw, Honky-tonk]","Dreaminess, Curiosity & Ambiguity",Curious / Intrigued,Olivia,01_Processed_Data/audio/track_072.wav,01_Processed_Data/images/track_072.jpg,01_Processed_Data/lyrics/track_072.txt,0.08455445,0.09334062,0.088947535,-1.4276196,-0.7416998,-1.0846597
track_073,in-case-you-dont-live-forever.wav,In Case You Don't Live Forever,Ben Platt,"Folk / Acoustic [Singer-songwriter, Traditional Folk, Americana]",Tender & Intimacy,Tender / Warm,Bowen,01_Processed_Data/audio/track_073.wav,01_Processed_Data/images/track_073.jpg,01_Processed_Data/lyrics/track_073.txt,0.22189718,0.22614393,0.22402056,0.6344175,1.4516454,1.0430315
track_074,in-my-room.wav,In My Room,Frank Ocean,"R&B / Soul [Contemporary R&B, Neo-soul, Funk, Motown, Blues, Reggae]","Dreaminess, Curiosity & Ambiguity",Conflicted / Mixed,Sabria,01_Processed_Data/audio/track_074.wav,01_Processed_Data/images/track_074.jpg,01_Processed_Data/lyrics/track_074.txt,0.19740759,0.12417512,0.16079135,0.26673546,-0.23244524,0.017145112
track_075,industry-baby.wav,Industry Baby,Lil Nas X,"Hip-Hop [Rap, Trap, Boom Bap, Lo-fi, Grime]",Vital & Joyful,Triumphant / Victorious,Olivia,01_Processed_Data/audio/track_075.wav,01_Processed_Data/images/track_075.jpg,01_Processed_Data/lyrics/track_075.txt,0.28979588,0.11609799,0.20294693,1.6538352,-0.36584502,0.64399505
track_076,is-this-a-cult.wav,IS THIS A CULT?,Melanie Martinez,"Rock [Alternative, Indie, Punk, Grunge, Classic Rock]","Tension, Threat & Aggression",Fearful / Scary,Olivia,01_Processed_Data/audio/track_076.wav,01_Processed_Data/images/track_076.jpg,01_Processed_Data/lyrics/track_076.txt,0.12771587,0.024215614,0.07596574,-0.7796024,-1.8833506,-1.3314764
track_077,isnt-she-lovely.wav,Isn’t she lovely,Stevie Wonder,"R&B / Soul [Contemporary R&B, Neo-soul, Funk, Motown, Blues, Reggae]",Vital & Joyful,Joyful / Happy,Jiexin,01_Processed_Data/audio/track_077.wav,01_Processed_Data/images/track_077.jpg,01_Processed_Data/lyrics/track_077.txt,0.25672185,0.103331864,0.18002686,1.1572683,-0.57668704,0.29029062
track_078,juna.wav,Juna,Clairo,"Pop [Dance-pop, K-pop, Synth-pop, Teen-pop]",Tender & Intimacy,Comforted / Safe,Sabria,01_Processed_Data/audio/track_078.wav,01_Processed_Data/images/track_078.jpg,01_Processed_Data/lyrics/track_078.txt,0.28596842,0.19997932,0.24297386,1.5963706,1.0195175,1.307944
track_079,karma-police.wav,Karma Police,Radiohead,"Rock [Alternative, Indie, Punk, Grunge, Classic Rock]","Awe, Beauty & Transcendence",Beautiful / Aesthetic Appreciation,Sabria,01_Processed_Data/audio/track_079.wav,01_Processed_Data/images/track_079.jpg,01_Processed_Data/lyrics/track_079.txt,0.12934102,0.03769045,0.08351573,-0.7552027,-1.6608038,-1.2080033
track_080,last-call.wav,Last Call,Hudson Thames,"Pop [Dance-pop, K-pop, Synth-pop, Teen-pop]","Awe, Beauty & Transcendence",Peaceful / Relaxed,Jazlyn,01_Processed_Data/audio/track_080.wav,01_Processed_Data/images/track_080.jpg,01_Processed_Data/lyrics/track_080.txt,0.13768037,0.128815,0.13324767,-0.6299974,-0.15581419,-0.39290577
track_081,last-resort.wav,Last Resort,Papa Roach,"Metal [Heavy Metal, Thrash, Doom, Metalcore, Black Metal]","Tension, Threat & Aggression",Tense / Agitated,Bowen,01_Processed_Data/audio/track_081.wav,01_Processed_Data/images/track_081.jpg,01_Processed_Data/lyrics/track_081.txt,0.15723626,0.20413406,0.18068516,-0.33638898,1.0881362,0.37587363
track_082,legends-never-die.wav,Legends Never Die,League of Legends,"Rock [Alternative, Indie, Punk, Grunge, Classic Rock]","Awe, Beauty & Transcendence",Awe / Wonder,Olivia,01_Processed_Data/audio/track_082.wav,01_Processed_Data/images/track_082.jpg,01_Processed_Data/lyrics/track_082.txt,0.2492252,0.13201597,0.19062059,1.0447149,-0.10294766,0.47088364
track_083,let-it-happen.wav,Let It Happen,Tame Impala,"Pop [Dance-pop, K-pop, Synth-pop, Teen-pop]","Awe, Beauty & Transcendence",Peaceful / Relaxed,Sabria,01_Processed_Data/audio/track_083.wav,01_Processed_Data/images/track_083.jpg,01_Processed_Data/lyrics/track_083.txt,0.1858728,0.16163738,0.17375508,0.0935543,0.3862719,0.2399131
track_084,little-trouble-girl.wav,Little Trouble Girl,Sonic Youth,"Rock [Alternative, Indie, Punk, Grunge, Classic Rock]","Tension, Threat & Aggression",Fearful / Scary,Sabria,01_Processed_Data/audio/track_084.wav,01_Processed_Data/images/track_084.jpg,01_Processed_Data/lyrics/track_084.txt,0.16485897,0.07070403,0.1177815,-0.22194318,-1.1155599,-0.66875154
track_085,lost-stars.wav,Lost Stars,Adam Levine,"Rock [Alternative, Indie, Punk, Grunge, Classic Rock]","Dreaminess, Curiosity & Ambiguity",Curious / Intrigued,Jazlyn,01_Processed_Data/audio/track_085.wav,01_Processed_Data/images/track_085.jpg,01_Processed_Data/lyrics/track_085.txt,0.10181769,0.10056472,0.10119121,-1.1684326,-0.6223885,-0.89541054
track_086,lost-woman-found.wav,Lost Woman Found,Arca,"Electronic [EDM, House, Techno, Dubstep, Trance]","Awe, Beauty & Transcendence",Transcendent / Spiritual,Sabria,01_Processed_Data/audio/track_086.wav,01_Processed_Data/images/track_086.jpg,01_Processed_Data/lyrics/track_086.txt,0.14001726,0.07525343,0.10763534,-0.5949118,-1.0404233,-0.81766754
track_087,lovers-rock.wav,Lovers Rock,TV Girl,"Rock [Alternative, Indie, Punk, Grunge, Classic Rock]",Tender & Intimacy,Tender / Warm,Sabria,01_Processed_Data/audio/track_087.wav,01_Processed_Data/images/track_087.jpg,01_Processed_Data/lyrics/track_087.txt,0.28679493,0.16009444,0.22344469,1.6087797,0.3607891,0.98478436
track_088,m.a.a.d-city.wav,m.A.A.d city,"Kendrick Lamar, MC Eiht","Hip-Hop [Rap, Trap, Boom Bap, Lo-fi, Grime]","Tension, Threat & Aggression",Fearful / Scary,Jazlyn,01_Processed_Data/audio/track_088.wav,01_Processed_Data/images/track_088.jpg,01_Processed_Data/lyrics/track_088.txt,0.26521185,0.29263994,0.2789259,1.2847354,2.5498765,1.917306
track_089,midnight-love.wav,Midnight Love,girl in red,"Rock [Alternative, Indie, Punk, Grunge, Classic Rock]","Sadness, Loss & Lament",Sad / Sorrowful,Olivia,01_Processed_Data/audio/track_089.wav,01_Processed_Data/images/track_089.jpg,01_Processed_Data/lyrics/track_089.txt,0.20420979,0.20310144,0.20365562,0.3688624,1.0710816,0.719972
track_090,money-diamonds-roses.wav,Money Diamonds Roses,Lolo Zouaï,"R&B / Soul [Contemporary R&B, Neo-soul, Funk, Motown, Blues, Reggae]","Dreaminess, Curiosity & Ambiguity",Conflicted / Mixed,Olivia,01_Processed_Data/audio/track_090.wav,01_Processed_Data/images/track_090.jpg,01_Processed_Data/lyrics/track_090.txt,0.17922841,0.1479095,0.16356896,-0.0062031713,0.15954585,0.07667134
track_091,moon-and-back.wav,moon and back,JVKE,"Pop [Dance-pop, K-pop, Synth-pop, Teen-pop]","Awe, Beauty & Transcendence",Beautiful / Aesthetic Appreciation,Jazlyn,01_Processed_Data/audio/track_091.wav,01_Processed_Data/images/track_091.jpg,01_Processed_Data/lyrics/track_091.txt,0.027105205,0.18931867,0.108211935,-2.2901511,0.843449,-0.72335106
track_092,my-generation.wav,My Generation,The Who,"Rock [Alternative, Indie, Punk, Grunge, Classic Rock]","Tension, Threat & Aggression",Angry / Aggressive,Olivia,01_Processed_Data/audio/track_092.wav,01_Processed_Data/images/track_092.jpg,01_Processed_Data/lyrics/track_092.txt,0.29939204,0.14063475,0.2200134,1.7979102,0.039397765,0.91865396
track_093,myth.wav,Myth,Beach House,"Pop [Dance-pop, K-pop, Synth-pop, Teen-pop]","Dreaminess, Curiosity & Ambiguity",Curious / Intrigued,Jiexin,01_Processed_Data/audio/track_093.wav,01_Processed_Data/images/track_093.jpg,01_Processed_Data/lyrics/track_093.txt,0.040097166,0.021605764,0.030851465,-2.0950925,-1.9264543,-2.0107734
track_094,never-ending-song.wav,Never Ending Song,Conan Gray,"Pop [Dance-pop, K-pop, Synth-pop, Teen-pop]","Tension, Threat & Aggression",Tense / Agitated,Jazlyn,01_Processed_Data/audio/track_094.wav,01_Processed_Data/images/track_094.jpg,01_Processed_Data/lyrics/track_094.txt,0.20058261,0.12940043,0.16499153,0.3144046,-0.14614527,0.08412967
track_095,not-a-catastrophe.wav,Not a Catastrophe,Tom Rosenthal,"Folk / Acoustic [Singer-songwriter, Traditional Folk, Americana]","Sadness, Loss & Lament",Bittersweet / Nostalgic,Olivia,01_Processed_Data/audio/track_095.wav,01_Processed_Data/images/track_095.jpg,01_Processed_Data/lyrics/track_095.txt,0.17189075,0.13040905,0.1511499,-0.11636936,-0.12948725,-0.12292831
track_096,nothing.wav,Nothing,Bruno Major,"Folk / Acoustic [Singer-songwriter, Traditional Folk, Americana]",Tender & Intimacy,Tender / Warm,Olivia,01_Processed_Data/audio/track_096.wav,01_Processed_Data/images/track_096.jpg,01_Processed_Data/lyrics/track_096.txt,0.17804877,0.16871132,0.17338005,-0.023913989,0.50310326,0.23959464
track_097,nymphology.wav,NYMPHOLOGY,Melanie Martinez,"Rock [Alternative, Indie, Punk, Grunge, Classic Rock]","Tension, Threat & Aggression",Tense / Agitated,Olivia,01_Processed_Data/audio/track_097.wav,01_Processed_Data/images/track_097.jpg,01_Processed_Data/lyrics/track_097.txt,0.2694036,0.15028986,0.20984674,1.3476696,0.19885921,0.7732644
track_098,old-friend.wav,Old Friend,Mitski,"Rock [Alternative, Indie, Punk, Grunge, Classic Rock]","Dreaminess, Curiosity & Ambiguity",Conflicted / Mixed,Bowen,01_Processed_Data/audio/track_098.wav,01_Processed_Data/images/track_098.jpg,01_Processed_Data/lyrics/track_098.txt,0.14556085,0.13992451,0.14274268,-0.51168144,0.027667722,-0.24200685
track_099,on-top-of-the-world.wav,On Top Of The World,Imagine Dragons,"Pop [Dance-pop, K-pop, Synth-pop, Teen-pop]",Vital & Joyful,Triumphant / Victorious,Bowen,01_Processed_Data/audio/track_099.wav,01_Processed_Data/images/track_099.jpg,01_Processed_Data/lyrics/track_099.txt,0.1131666,0.09011507,0.101640835,-0.9980423,-0.7949722,-0.89650726
